-79.9288	-1.49915	0.105606
-20.4062	5.03519	-0.559558
232.165	-6.13069	3.18924
59.842	11.2627	-9.63458
110.072	10.8251	-9.58786
28.0587	11.018	-0.286873
-61.4311	2.86251	-0.504021
239.69	16.3012	1.77531
-56.7074	10.1398	-1.65214
201.174	4.79314	1.39009
160.469	-0.958423	-3.93921
-51.0792	14.5534	3.84406
-20.3651	0.940562	-1.03812
-77.1938	18.2789	-3.47886
244.679	3.94631	-1.98413
-15.0051	6.4797	-3.57549
120.964	6.6445	-9.93317
161.246	-2.46811	-6.09399
200.977	2.78291	2.48482
54.8133	-3.79269	-4.10137
-84.7428	8.74041	-0.646282
244.945	-3.55117	-1.93538
199.358	6.8394	0.269608
220.414	7.39125	1.90662
-21.1182	2.26571	-1.37128
238.124	9.49575	-1.59246
21.8887	-1.60118	-6.37728
232.282	7.20738	1.97708
258.883	13.7817	-1.55907
-35.2062	7.88387	1.48625
-80.6922	0.031	-4.04951
122.937	4.66427	-6.64975
189.437	-3.28509	2.59706
60.435	-0.215045	-7.88904
75.9633	8.23664	-9.55575
159.777	-1.06971	-4.35132
118.243	-0.427295	-7.00033
118.895	7.1256	-9.15031
-81.5281	13.9469	-0.359994
116.043	4.80572	-8.01993
160.162	-0.863674	-2.33775
261.61	-2.32523	-0.983464
177.759	1.90893	-3.10523
198.259	6.85068	-2.10054
234.449	10.74	-0.0312366
220.4	7.48764	0.121628
252.193	-3.87036	-0.583952
-33.9782	1.68787	-2.26314
42.8922	8.96352	-6.46896
-79.8607	12.463	-1.9648
-77.6811	19.0168	-5.33336
-30.3949	-4.45898	3.34479
234.11	10.7054	-1.36242
159.3	-0.475254	-1.96773
197.345	6.81741	0.00189114
176.854	9.12942	-1.7756
197.685	-0.546554	-1.96479
261.244	-3.80211	-2.03472
2.92192	2.11669	-3.97889
-65.1668	-3.50656	-1.68525
-68.7194	14.4407	-5.02605
-52.4792	6.23976	3.02555
194.54	3.88794	-0.512549
-53.8157	10.8084	1.12308
61.6485	7.29246	-11.0315
-73.9878	15.7696	-3.74934
-74.5789	7.27015	-5.91231
-40.1408	2.52554	0.0321643
117.76	0.232216	-9.62625
-76.6099	14.9885	-3.1683
245.658	7.98183	-3.45778
-82.6651	7.60769	-4.39664
-57.408	9.01902	-1.82623
58.8415	6.24462	-9.29849
201.81	3.31089	1.34828
176.123	2.88348	-2.78169
43.0163	9.09152	-6.27766
23.4482	-0.8814	-4.74426
-52.2522	9.95751	1.32736
50.4935	5.07083	-8.7177
156.936	5.89603	-3.27344
-77.9339	19.174	-1.96409
-80.066	12.3294	-2.03154
51.9868	3.33574	-9.94093
21.6555	-1.25037	-4.71862
246.373	3.50844	-2.98374
195.086	3.47591	0.999599
199.116	6.83401	-1.57598
1.36334	9.47676	-3.44634
140.226	9.02925	-7.09622
5.31745	8.14457	-1.14336
41.296	1.73597	-5.68101
245.276	11.9212	-0.145936
136.135	7.33957	-5.50625
201.537	2.02914	1.46907
12.9961	-3.9097	0.748907
230.628	-5.79213	-1.38234
4.35254	-3.65964	-3.5143
-21.0873	5.0221	-2.97148
131.259	5.10046	-9.77429
-63.1766	12.3725	-1.39189
-53.9183	10.8657	1.30182
119.766	6.92967	-9.13113
-35.4877	7.09885	3.27537
20.0373	5.83961	-4.64136
253.321	16.629	-3.71688
-34.0078	6.5382	-0.0253371
238.813	6.25255	-1.6869
23.8795	6.03633	-4.27112
-1.17149	6.77668	-1.23396
258.33	18.5689	-5.46291
3.19981	9.27721	-3.31642
158.783	-1.31237	-3.33939
25.6258	3.06299	-6.29906
214.757	2.80015	-0.998887
-10.1721	-3.29856	2.71987
261.95	12.5466	-3.32219
-14.7968	5.80588	0.0985963
221.217	2.05982	-0.953378
215.279	6.91048	0.938726
200.391	0.197068	1.0484
202.152	4.45199	-2.42902
122.096	3.90803	-4.89721
220.357	8.27267	-1.81215
243.976	-3.69317	-1.94646
-79.8394	-4.24891	-2.47409
254.432	-1.59945	-5.09371
-76.4379	2.04631	-4.39679
248.942	8.51493	-0.461156
-39.5322	1.51635	0.306766
-79.4779	-4.08227	-0.874786
3.25119	9.33333	-0.788053
155.941	0.120899	-3.38679
-0.195024	5.37071	1.00317
264.423	18.1816	-2.77134
161.539	0.0509124	-3.63628
-14.0441	5.23616	0.656144
-38.1025	7.96717	2.54341
32.7038	2.82943	-7.93081
-56.3219	3.67934	-0.000218304
258.003	14.4158	-3.88652
214.948	3.90435	3.53967
135.975	3.55397	-7.71583
-77.9343	-5.47994	-1.82643
-76.413	8.84511	-4.44794
-80.4507	-3.17946	-1.90113
-15.1498	12.3711	-1.64063
-13.4364	3.77674	0.535264
-40.4042	5.53477	1.54449
-40.8057	4.92758	-0.0705157
-57.3301	9.11684	-2.09861
146.616	6.49626	-1.82583
197.63	6.57073	1.05044
-65.6977	14.9655	-1.548
254.668	15.411	-5.28196
57.664	3.59331	-7.73435
21.8482	-1.0772	-3.09476
257.483	15.5791	-4.28125
-15.1774	-0.169678	-0.233496
5.03417	8.32017	-3.44888
58.5412	0.691919	-8.38974
-44.5772	-5.35588	-1.16304
58.4369	3.73841	-6.09044
-77.1094	3.61727	-5.7579
-76.8703	-5.37441	-1.51203
140.631	8.97589	-5.09126
243.575	-2.95347	0.0765054
198.95	6.6114	1.10183
239.063	7.3626	-1.34572
232.198	8.54962	1.78477
-52.8322	3.84163	0.0160835
-78.2705	2.36663	-2.65759
232.12	7.30619	1.2514
-68.9623	-5.49641	-4.10824
-87.7999	1.70458	-2.10212
-20.6939	4.46231	-0.600056
104.478	3.87352	-9.74579
-1.38969	5.17283	-2.04
-71.8976	15.8562	-2.86503
175.683	7.8941	-2.1829
-20.2461	5.34628	0.265011
221.182	2.23245	1.9688
-81.2765	12.7385	-3.72427
-64.0351	8.79335	-2.71771
120.587	6.81639	-9.80269
-75.8422	-4.19305	-1.06051
-17.253	-0.770714	-1.4635
179.263	1.90527	-3.00354
219.912	1.21256	0.223329
244.723	-3.67228	-2.7583
180.033	8.79339	-0.138313
-65.0881	18.326	-0.113402
-81.6173	18.6222	-0.993449
-5.12311	3.32644	1.65934
131.313	6.57647	-9.65348
135.354	5.84179	-5.32228
217.474	-4.76821	3.86535
218.867	0.720528	-0.166002
18.797	4.38736	-2.52622
59.3744	6.0862	-6.3563
181.864	7.29249	-0.206111
-64.5849	-3.73859	-0.867242
249.252	14.8499	-5.09984
136.147	7.31112	-6.97058
229.179	-3.8058	-1.64933
-75.7918	21.8406	-5.16201
45.3984	5.06706	-4.56877
248.238	-1.09216	-3.10709
-79.4622	12.4155	-2.43981
-69.9904	13.2824	-2.30186
200.612	6.06185	-0.683571
3.77353	9.26545	-2.49723
-70.3197	11.7622	-2.18285
162.303	3.25719	-1.93757
155.848	3.42285	-1.24313
155.816	4.4027	-5.22853
241.681	-1.91337	-1.17316
182.087	5.36289	-0.567942
-83.1324	14.8468	-1.07177
-60.965	-6.83625	-2.62083
232.008	7.99764	0.487775
-35.0361	1.11843	-0.481832
-78.1466	12.9819	-3.05443
-66.0201	7.8067	-4.06792
58.3585	1.46533	-7.17275
200.079	6.40066	-2.52648
61.2308	-0.539881	-8.58041
160.562	-0.812526	-2.59289
174.86	6.21764	-1.63616
64.9483	1.91686	-7.74045
-34.8521	7.4189	0.0738626
239.038	8.03359	-0.749997
236.744	10.7202	-0.299335
-34.2122	6.6645	2.47967
122.04	0.341628	-8.0529
235.405	3.35635	-0.926626
-60.4902	-1.74917	-2.25695
177.146	9.13027	-0.871534
-57.1688	9.55973	-1.79727
215.208	1.82081	1.2086
124.647	-3.14662	-3.5444
-1.44996	11.7814	-3.77158
221.401	5.78718	0.742596
-56.4048	4.28408	-1.81643
217.048	8.22498	2.21173
162.051	4.63241	-2.5726
121.627	0.25967	-7.82555
196.529	6.54189	-0.241651
-62.9187	3.75905	-3.96329
130.6	4.78389	-8.48343
143.819	-4.03074	-5.71622
259.324	2.16707	-3.39563
250.58	8.92811	-3.32561
129.694	12.1752	-7.18955
-66.7261	-1.49935	-0.667976
58.7289	5.25023	-6.19966
-40.0069	2.54793	2.62825
18.2095	3.04369	-4.23399
121.163	6.722	-7.12942
244.147	11.6655	-1.67983
257.891	8.42171	-1.81455
-0.303343	5.11484	1.26322
61.8201	7.031	-9.72628
-12.3639	-3.34619	2.85937
175.183	4.47521	-3.27883
201.791	4.047	0.143232
-14.9842	5.98639	-1.18219
104.654	6.35227	-9.79911
-67.739	7.97524	-4.52785
-73.8048	-2.82974	-2.21151
21.7345	-1.30706	-5.00654
266.138	3.10526	-3.12937
-33.8633	6.25244	2.43277
225.363	-5.11788	4.36429
257.455	17.1038	-4.10229
217.23	0.888842	0.711009
257.867	8.45068	-2.53817
139.683	-3.67538	-7.58783
174.891	5.00596	-1.74487
-35.6526	0.836418	0.387226
120.129	-0.537527	-9.17062
182.231	4.73038	-1.09005
-79.6184	20.1022	-2.48948
-79.1229	-4.63084	-2.56199
155.904	0.271267	-4.16796
-39.5841	5.16587	4.0743
43.2587	9.11808	-2.36563
2.69102	11.9308	1.32852
245.074	-3.58776	-2.04926
-77.2655	18.3081	-4.09937
121.783	6.11446	-6.837
215.653	7.47808	0.696464
261.837	-0.307297	-2.91256
-38.464	7.95192	0.346771
110.719	6.75782	-6.07031
-20.5086	4.40671	1.37185
-16.8735	-0.625194	-1.92003
25.2541	4.5404	-4.0182
-65.6619	7.73401	-1.92551
143.905	4.71529	-8.34552
-64.6308	3.66333	-2.56409
-77.4763	13.471	-4.13977
-80.7514	23.1388	-3.44176
194.656	3.74687	-1.71803
220.532	1.34357	-1.33571
-34.7721	1.52541	0.553168
257.709	1.92562	-4.56578
60.1488	6.72962	-10.0239
247.721	7.76643	-2.60995
19.0061	4.85536	-2.82021
-80.1679	-0.980481	0.245899
-27.6473	1.32901	-2.69256
199.788	5.72567	1.62728
141.505	2.12637	-5.85044
264.616	14.93	-1.44109
-67.1997	0.543569	-0.962576
40.8325	8.83321	-4.8476
260.984	1.29925	-3.09801
-19.2241	6.41922	-2.01596
251.087	11.0593	-4.93202
-86.1717	10.8939	-3.71492
-68.6839	8.58823	-3.76849
176.654	9.12488	-3.18148
45.0644	4.079	-8.43141
-75.9624	9.13013	-1.24985
-60.7004	0.236059	0.147568
-88.8614	2.84578	1.5991
23.5636	6.14339	-4.91628
-75.5142	-8.01271	-4.10832
181.19	3.05317	-3.23473
20.1876	11.1979	-5.29214
154.864	1.84553	-4.20552
-23.3166	2.44459	3.10756
232.585	1.66786	-2.16273
244.377	12.7322	-1.57044
156.859	5.87507	-3.31066
220.596	1.63358	-0.0849082
161.573	5.11451	-4.04274
-14.1414	1.1684	-2.59017
-77.2628	18.6258	-3.55703
231.947	7.8092	0.459287
-83.1819	19.0329	-3.93015
65.0283	2.60049	-8.47022
-59.8469	-0.407485	-2.77056
-77.0303	17.3932	-1.03044
161.301	5.54977	-3.08779
200.377	6.41726	0.347512
177.009	2.59099	-4.09205
155.072	3.51183	-2.76121
247.979	-1.15329	0.432846
198.99	-3.84287	-2.50183
-66.5998	-2.39768	-0.728516
37.7078	3.19902	-8.455
60.8458	-0.308868	-7.35108
201.749	3.89378	1.25748
-72.5822	15.9628	-1.19558
264.25	17.9756	-1.3567
118.974	-0.334439	-9.52522
-57.4284	5.44735	1.34081
-15.5087	6.43372	-1.55829
137.599	8.55544	-5.13179
62.8234	-0.341929	-7.36716
245.51	14.5187	-2.19245
118.253	6.70635	-7.98035
243.795	12.4102	-3.47199
0.466154	9.05017	-3.684
-52.1869	5.83331	2.05955
201.393	1.08696	-0.359923
195.444	0.625626	-0.823451
-0.155541	2.76903	-1.34378
-18.35	-0.696077	0.595476
-77.2296	1.64223	-0.631177
178.426	8.63648	1.40535
234.144	10.7579	0.683856
244.322	9.76858	-2.10997
37.1894	3.77578	-8.42912
-78.7449	2.13754	-5.35355
234.469	3.77618	0.526521
115.757	2.9018	-8.78995
-36.834	8.22189	2.06009
25.7984	1.71686	-5.21956
246.656	15.1497	-3.11349
241.35	3.97226	1.35635
3.42094	2.09206	-1.82928
140.301	1.69113	-6.79153
174.863	5.9611	-3.45159
160.706	5.82461	-3.47109
203.054	-3.7745	3.29232
-34.468	7.29501	1.477
158.274	6.34938	-3.11007
155.569	4.11742	-5.00378
-67.6365	-0.456839	-2.67173
-35.0115	13.1413	-1.37452
-83.6697	3.5386	-3.15079
5.84214	7.21049	-2.90764
263.144	13.2614	-1.85539
-69.4162	-3.36617	0.232784
-51.2844	6.34565	1.81774
-76.7796	17.723	-2.24164
188.862	11.884	2.51119
255.363	0.71842	-2.57145
156.627	4.8084	-1.72369
256.465	8.98153	-3.35127
264.031	14.2339	-1.84156
63.916	5.70438	-10.2315
260.953	0.0484271	-1.17622
-77.4538	13.4499	-5.96839
62.7422	12.5923	-8.47073
-14.3055	5.60139	-0.310871
215.798	1.39812	-1.15806
-5.82698	-3.86832	1.98685
20.9433	-0.552598	-1.92418
-12.0048	11.8625	2.90744
-18.9158	8.31599	-3.14477
62.9974	6.68515	-9.08445
195.673	5.74217	-0.750561
59.7545	6.66625	-8.00268
176.619	2.57653	-3.23625
242.642	15.8795	-3.88894
162.304	1.12966	-2.73915
254.812	-2.69521	-4.00215
221.28	2.52541	1.41704
195.541	1.5277	1.17432
138.169	8.01812	-2.63536
57.6752	3.30473	-8.56535
244.659	3.88998	-1.72589
74.0781	0.706005	-10.3891
57.6691	2.21536	-8.97304
-65.8551	15.179	-3.91814
22.2605	6.42692	-3.91225
232.045	5.98346	0.566563
65.1497	3.91149	-7.73769
-0.0837008	8.18991	-1.53685
25.7695	1.92564	-5.36685
259.571	2.02467	-3.12938
115.741	2.17823	-7.23546
198.62	6.83065	-1.24752
-79.4716	0.608823	-0.76967
73.5406	10.2692	-9.01177
-3.28889	11.9053	-3.42028
59.6677	-0.324711	-9.63205
65.1053	2.77008	-8.52196
-19.8233	5.64333	1.11504
200.811	2.04645	2.4187
1.65089	9.32764	-2.55763
-59.962	-0.139028	-1.68901
138.082	1.91515	-4.45024
141.646	11.869	-1.81897
260.675	12.6359	-3.24893
-76.0758	8.96545	-4.32088
25.2835	4.08652	-5.5701
119.647	6.85493	-10.1605
149.384	-4.12261	-4.74651
260.011	12.4863	-2.3714
244.739	9.22425	-1.68141
162.273	4.2231	-2.80383
-81.8472	12.9184	-1.74528
51.9653	5.49522	-7.43786
123.404	4.20077	-9.28527
247.996	1.28669	-3.8497
116.662	1.19737	-9.43078
202.018	4.01521	-1.10368
-26.2287	12.2141	3.84083
199.817	6.79088	-3.04366
176.135	8.34716	-3.68698
123.231	3.59142	-6.91026
-69.0253	-4.56432	0.536667
221.685	5.1583	1.01544
-74.2012	-3.2931	-1.42025
64.0578	12.5019	-5.43076
-15.8985	11.9868	3.14279
5.63506	3.83997	-2.73126
129.03	5.41112	-8.46408
5.45874	7.77557	-1.37448
-0.176958	-2.40024	-4.16073
19.5777	1.11087	-1.69757
231.996	9.50658	-1.21511
238.448	5.18094	-1.05355
131.285	-3.75049	-3.05476
-20.6232	1.62846	0.376398
196.617	12.3589	2.46619
214.108	4.12923	1.16215
-7.41748	-3.79709	2.18173
258.708	13.3871	-3.94044
155.393	1.66971	-4.89034
38.1096	5.0494	-3.93145
-62.9581	10.9407	-3.25319
247.086	3.23116	-2.11439
264.863	14.8498	-3.00284
6.83763	-3.31387	1.42123
259.961	1.68279	-4.25541
122.849	4.66352	-7.21367
215.176	7.05863	0.638118
160.518	6.12961	-2.98879
59.1349	9.13947	-10.5164
0.449565	2.32861	-1.37687
231.111	9.21329	-1.8649
0.541898	9.14296	-3.30434
-83.5521	14.41	-2.2072
152.815	6.64301	-1.17635
-81.0745	-0.955395	-2.79506
255.771	-3.42894	-1.27076
243.635	-3.69279	-2.01978
261.514	20.0029	-2.32458
135.787	4.2226	-4.5886
-0.872862	4.09898	-2.31823
-78.2779	-5.3241	-2.26788
135.782	6.70332	-6.6628
136.557	6.96256	-3.79563
200.428	1.03021	1.59588
-89.7287	8.07749	-0.421261
0.518737	3.23464	-0.203905
177.644	9.26784	-3.31085
119.89	-0.239484	-6.41292
193.124	-2.43524	-3.22654
-33.1641	4.98235	0.444628
216.028	6.72648	3.71825
-78.5633	2.02754	-4.8744
197.201	12.3833	2.29532
142.853	4.66427	-5.29103
64.7689	4.73019	-8.38443
-77.8593	18.9916	-3.93764
-34.7856	1.43786	-0.280212
-67.2399	-0.661454	0.343789
-73.7784	-2.16646	-3.83805
107.479	-0.326589	-6.56913
217.89	8.21494	2.05902
-90.0577	6.69352	0.824025
-78.7173	12.9929	-5.04165
245.709	14.5073	-3.47749
179.606	2.05473	-1.92044
221.24	6.57218	-0.20321
239.137	8.2502	-0.477977
160.513	-0.968439	-3.34048
-67.0865	7.78679	-1.73184
171.898	-3.81887	1.09299
-73.9323	-3.38176	-3.26646
-68.6912	13.9941	-1.78462
198.644	6.68887	-2.42817
-56.0769	3.71073	0.342237
257.901	7.53592	-1.85876
-73.9969	-3.27931	-2.14263
248.494	-0.364969	-3.51513
-63.3564	3.88332	-2.03279
62.1924	-0.530381	-8.39372
129.917	3.33412	-9.54016
59.6898	-0.0110822	-8.03049
129.769	3.47045	-5.66356
237.804	10.2834	0.342506
255.795	-3.34554	-1.20356
-81.1684	8.31218	-5.39255
236.234	3.51721	-1.03355
-57.8678	8.70284	-1.03
180.768	8.76032	-2.12106
258.203	18.3649	-3.34976
235.467	3.38514	-1.64852
169.411	-0.31917	-5.05328
-55.9362	10.9119	-2.7137
17.9682	2.04911	-5.78766
-80.7693	19.8195	-3.18998
-74.3845	-2.47305	-0.150259
-78.4813	12.8576	-4.11354
-79.9729	12.2292	-3.03483
71.4667	10.6709	-9.68326
178.088	11.9124	-3.95436
58.9884	0.461337	-7.72088
-82.9949	18.3979	-1.56268
220.984	2.11791	1.75145
63.2817	0.0605654	-7.60149
136.314	3.77019	-4.51664
43.357	2.34539	-7.83874
257.423	8.90115	-1.96637
19.1811	-0.18892	-5.3555
-66.538	-2.23321	-3.49436
50.875	3.66524	-6.73991
250.814	10.1932	-2.06416
41.6428	2.18688	-2.75702
261.904	-0.595059	-2.91899
260.672	-4.51185	-2.73661
-58.0588	6.06281	-0.56746
219.765	7.60824	2.01368
142.906	4.63478	-4.94056
40.9662	1.53773	-5.45662
235.277	10.6334	1.4779
176.757	9.18857	-3.24073
-38.9478	1.34392	0.0354037
263.307	19.4348	-2.60191
1.57497	2.28353	-0.400307
-51.089	8.98643	0.00412959
119.477	-0.440671	-9.44725
-43.7009	13.5989	4.67979
136.558	2.93245	-7.06811
-83.8615	17.3911	-2.72441
212.549	12.4839	4.18848
121.979	6.36628	-9.52773
72.5592	-0.74642	-6.58507
-83.964	15.2176	-3.00695
255.724	8.00198	-3.0723
234.047	3.64605	-0.37903
40.4255	8.90127	-4.23525
128.179	3.99567	-6.32078
139.542	2.14441	-2.68822
38.8924	7.1715	-3.69187
-34.7874	7.58884	0.405938
250.51	9.21487	-3.7572
182.408	5.50122	-1.99558
-68.6264	14.474	-3.37344
-19.5797	12.5102	-2.11088
38.3396	5.56359	-3.73365
31.305	8.98783	-6.40769
217.575	8.16998	-0.164824
215.204	6.08034	2.51255
0.469008	8.57009	-0.807931
245.715	3.61735	-2.53147
-69.4137	8.86729	-2.52671
-19.1678	5.25054	2.61521
214.301	4.03346	2.29264
-34.614	7.92566	-2.10985
260.055	-4.98966	-2.23835
21.3465	-1.19421	-4.32452
-69.745	9.85063	-4.13511
58.3692	-1.76682	-10.2659
-35.9653	8.23814	1.43033
161.967	1.76228	-1.78573
-50.976	6.69105	1.62544
-28.5247	12.8496	-0.359789
256.554	6.84742	-3.13561
267.019	19.0838	-3.34063
261.704	12.468	-4.14565
-50.392	15.1326	3.33689
117.609	6.16927	-10.4339
241.048	0.730969	-1.70555
44.9314	5.9786	-3.04992
26.0599	1.63539	-7.21367
160.204	6.24091	-4.55243
238.939	7.06695	-2.00071
233.069	9.83394	0.452858
230.701	-5.64835	-1.52094
168.253	11.7714	0.679947
180.861	2.81656	-3.67322
141.225	2.27305	-5.54934
238.978	6.4422	-0.902601
194.748	1.48518	0.497314
-68.8057	14.6015	-3.77077
62.4561	6.71287	-9.4459
-66.0385	-3.05285	-1.93207
264.64	18.5805	-4.04802
222.82	-5.09185	-1.22674
18.5423	1.45677	-3.05174
238.782	8.464	-1.90265
-66.8694	2.59896	-2.39759
222.901	11.6984	-1.47073
-83.6413	19.1831	-4.3173
192.376	12.1809	-1.2913
135.276	5.13055	-6.24276
137.606	8.67962	-4.94409
268.278	0.898376	-2.42111
25.5435	1.34331	-5.74921
-54.1148	4.17075	1.52423
-66.1146	-3.01841	-2.14778
261.705	-0.369208	-1.65781
39.8081	2.14871	-7.76692
135.855	6.45173	-7.21415
20.1414	5.97784	-4.45429
176.485	-4.0488	1.11453
215.189	6.82801	-1.47789
37.8266	5.57682	-6.17863
140.78	2.91105	-3.00324
-83.5503	15.6351	-1.84057
-77.5165	2.15233	-2.42398
128.072	3.77674	-4.90135
216.402	7.99333	0.703055
-61.8447	1.75321	0.956931
-88.7797	9.47613	2.22206
238.953	7.60039	-1.78376
217.931	8.12409	1.99185
-67.2388	-1.83107	-1.63399
-21.0658	2.60995	0.72229
247.887	1.98011	-3.18101
-77.9389	19.2889	-4.46956
18.6286	0.615009	-4.906
161.503	-0.427564	-4.84381
160.305	5.9637	-4.98277
238.624	15.9922	-2.78071
-20.7782	0.266198	-3.07941
60.7507	6.83798	-9.37271
177.374	9.18024	-3.35129
219.596	1.81972	2.81086
246.026	7.88931	-3.61311
121.364	6.34093	-6.49508
-0.172008	2.79974	-1.40047
61.9322	0.426168	-5.49096
62.5848	0.529213	-5.15701
255.081	-3.46119	-4.39688
212.436	12.9962	-0.781217
247.365	3.04913	-2.28276
117.884	-0.155788	-7.39639
111.092	8.90894	-10.7836
-60.9885	2.4828	-0.513643
176.096	7.35594	0.716087
40.9804	9.00199	-4.41205
65.2716	4.60789	-11.6538
-63.0224	3.64428	-2.79668
-66.3431	2.95435	-1.23952
-74.5338	-3.85901	-1.45246
160.385	-0.992106	-3.92932
4.12792	2.69008	-4.12262
143.043	6.94955	-6.98129
171.398	10.3003	-4.24717
-84.015	15.97	-2.07298
-67.8052	1.77245	0.0075128
246.957	-3.27314	-3.93077
235.311	3.53143	-1.23408
259.985	12.6518	-2.88584
-14.2302	11.7693	3.14204
194.83	2.01767	-0.756647
238.909	6.21626	-1.33985
-65.987	-3.38567	-4.05088
221.781	6.00466	-1.09436
64.9045	-2.00676	-4.70068
59.3181	0.173247	-8.02454
0.283175	8.9112	-2.86312
-73.569	15.2891	-5.19934
201.771	1.28557	-0.672225
-36.9233	1.50086	3.86402
175.174	6.93361	-3.68191
58.7512	5.11779	-6.17826
251.151	12.0623	-4.49055
123.313	4.37367	-8.45195
254.123	15.0962	-5.66753
65.2067	3.08974	-7.75918
-72.1209	16.3781	-3.45275
141.04	8.58493	-4.10929
-83.8416	15.3265	-2.00808
-69.1991	13.9031	-1.95472
132.023	11.8865	-2.67052
-61.2831	-2.92678	-1.82215
44.5012	3.34461	-7.9886
-57.4982	-6.27592	-2.31558
40.5003	1.666	-5.19899
200.167	-0.0160007	0.970526
23.8303	6.02914	-4.86363
26.0733	2.61605	-3.60488
174.712	11.7621	-4.2738
-80.0028	-3.68394	-1.0615
241.023	0.990292	-1.99152
-73.8418	-0.69976	-4.46093
5.56352	4.67339	-0.199039
67.1878	11.1417	-5.00406
249.99	13.6507	-0.889091
260.358	12.6021	-3.62573
194.908	1.3696	-0.0919557
-51.1539	9.02029	0.816318
-72.8389	-6.48641	-4.29309
106.634	9.57848	-6.48638
258.094	18.1721	-5.38138
25.6174	3.67785	-4.5323
-0.866868	7.4826	-1.28818
43.1485	2.53963	-3.33752
232.683	4.66679	0.757959
74.1128	0.00184303	-10.1584
-57.6868	8.47661	1.17187
121.739	6.30297	-7.68322
210.398	12.8727	-0.502361
142.502	6.74485	-3.88259
-86.7098	8.87532	-3.26489
43.617	8.70631	-7.02067
117.757	6.76502	-7.75193
-69.0299	-3.88976	0.438954
60.1612	6.86455	-9.59689
40.983	8.95289	-5.40862
180.534	7.67527	0.308751
244.058	11.4266	-2.47514
-51.1801	5.21516	0.148381
139.468	11.7729	-7.79986
-59.9549	-0.310285	-1.91913
-81.3154	-1.78569	-3.12398
213.621	-4.11927	-0.860993
18.7377	2.04995	-1.83206
140.607	8.94292	-6.8728
121.726	6.36405	-7.31122
-20.9219	2.37668	-1.19128
181.695	7.9152	-1.83169
266.894	18.805	1.44978
-13.6279	2.99878	-0.0412383
-83.6397	17.6444	-2.70686
122.987	2.18041	-6.55976
169.126	-4.08757	-3.1438
-68.5798	8.49749	-4.54059
-14.1769	1.26861	-0.687547
264.734	17.8263	-2.75808
220.941	2.20997	1.03978
214.783	6.68257	1.04333
153.518	11.5336	-0.351187
0.744712	9.04818	-2.98458
264.783	15.6242	-1.37446
37.0862	0.671503	-8.14225
